OBJECTID,IDNum,POINT_X,POINT_Y,sampled_X,sampled_Y,SpawningYear,Stream_Order,Reach_Name,Survey_Length__mi_,Survey_Length__km_,CohoAdultAUC,AUC_mi,AUC_km,ChildNode,ParentNode,SegmentID,Population,Length_m,Length_km,NodeID,Node_WGSX,Node_WGSY,Coho_distr,land_cover
795,1345.000000000000000,-123.308208616999991,45.929813944000045,-123.308208616999991,45.929813944000045,2004,3,Deep Cr,0.740000010000000,1.190911615000000,0,0.000000000000000,0.000000000000000,1082,1026,1082,Nehalem,821.543289326000036,0.821543289326000,1082,-123.310860227999996,45.926802705999997,1,Recently Disturbed or Modified
796,1345.000000000000000,-123.308208616999991,45.929813944000045,-123.308208616999991,45.929813944000045,2010,3,Deep Cr,0.740000010000000,1.190911615000000,1,1.351351334000000,0.839692877000000,1082,1026,1082,Nehalem,821.543289326000036,0.821543289326000,1082,-123.310860227999996,45.926802705999997,1,Recently Disturbed or Modified
797,1356.000000000000000,-123.374430410999992,45.931961561000037,-123.374430410999992,45.931961561000037,2002,2,"Deep Cr, Trib B",0.782800019000000,1.259791382000000,37,47.266222679999998,29.369942139999999,871,972,871,Nehalem,427.279220613999996,0.427279220614000,871,-123.376734369999994,45.932047736999998,1,Forest & Woodland
798,1360.000000000000000,-123.364108115999954,46.013574888000051,-123.364108115999954,46.013574888000051,2004,4,Fishhawk Cr,1.000000000000000,1.609340000000000,18,18.000000000000000,11.184709260000000,307,315,307,Nehalem,1471.248916810000082,1.471248916810000,307,-123.365431571000002,46.016697295000000,1,Forest & Woodland
799,1364.000000000000000,-123.381298931999993,46.037287211000034,-123.381298931999993,46.037287211000034,1998,1,"Fishhawk Cr, Trib A",0.209999993000000,0.337961389000000,2,9.523809821000000,5.917835772000000,142,157,142,Nehalem,1902.167747729999974,1.902167747730000,142,-123.382955976999995,46.044222476999998,1,Recently Disturbed or Modified
800,1371.000000000000000,-123.317530594999994,46.062671246000036,-123.317530594999994,46.062671246000036,2003,2,Mccoon Cr,1.269999981000000,2.043861769000000,98,77.165355489999996,47.948448120000002,101,104,101,Nehalem,1630.660171779999928,1.630660171780000,101,-123.307480178000006,46.067576457000001,1,Recently Disturbed or Modified
801,1373.000000000000000,-123.330745307999962,46.050494490000062,-123.330745307999962,46.050494490000062,2001,2,Mccoon Cr,0.519999981000000,0.836856769000000,243,467.307709400000022,290.372270300000025,134,139,134,Nehalem,1188.822509939999918,1.188822509940000,134,-123.325759796000000,46.054499731999996,1,Forest & Woodland
802,1378.000000000000000,-123.339919112999951,46.064726747000066,-123.339919112999951,46.064726747000066,1998,3,"Fishhawk Cr, N Fk",0.759999990000000,1.223098385000000,16,21.052631840000000,13.081531460000001,79,83,79,Nehalem,459.411254970000016,0.459411254970000,79,-123.339044539000000,46.065850824999998,1,Recently Disturbed or Modified
803,1380.000000000000000,-123.325009987999977,46.073824403000060,-123.325009987999977,46.073824403000060,2003,1,Wrong Way Cr,0.689999998000000,1.110444596000000,50,72.463768369999997,45.027010060000002,47,67,47,Nehalem,1079.116882450000048,1.079116882450000,47,-123.315236851999998,46.079225053999998,0,Forest & Woodland
804,1382.000000000000000,-123.367943168999943,46.091582523000056,-123.367943168999943,46.091582523000056,2001,1,"Fishhawk Cr, N Fk",0.930000007000000,1.496686212000000,232,249.462363699999997,155.009111600000011,3674,8,3674,Nehalem,1744.005409569999983,1.744005409570000,3674,-123.368192042999993,46.091262522000001,1,Forest & Woodland
805,1383.000000000000000,-123.341801395999994,46.070451400000081,-123.341801395999994,46.070451400000081,2005,2,"Fishhawk Cr, N Fk",0.569999993000000,0.917323788000000,39,68.421053490000006,42.514977250000001,66,79,66,Nehalem,1166.984848099999908,1.166984848100000,66,-123.344855385000002,46.074799487000000,1,Forest & Woodland
806,1384.000000000000000,-123.350972395999975,46.086474229000032,-123.350972395999975,46.086474229000032,2000,1,"Fishhawk Cr, N Fk",0.930000007000000,1.496686212000000,51,54.838709260000002,34.075278840000003,3674,8,3674,Nehalem,1744.005409569999983,1.744005409570000,3674,-123.368192042999993,46.091262522000001,1,Forest & Woodland
807,1385.000000000000000,-123.353274235999947,46.060372298000061,-123.353274235999947,46.060372298000061,2005,3,Fishhawk Cr,0.759999990000000,1.223098385000000,32,42.105263690000001,26.163062920000002,82,94,82,Nehalem,1029.411254970000073,1.029411254970000,82,-123.355349787999998,46.060507008999998,1,Recently Disturbed or Modified
808,1389.000000000000000,-123.320161551999945,46.051686809000046,-123.320161551999945,46.051686809000046,2000,1,Beaver Cr,1.019999981000000,1.641526769000000,0,0.000000000000000,0.000000000000000,162,260,162,Nehalem,3120.990257670000119,3.120990257670000,162,-123.297604617000005,46.054251473999997,1,Forest & Woodland
809,1391.000000000000000,-123.321619002999967,46.028512624000030,-123.321619002999967,46.028512624000030,2002,1,Beaver Cr,1.019999981000000,1.641526769000000,23,22.549020030000001,14.011346280000000,260,280,260,Nehalem,2051.543289329999880,2.051543289330000,260,-123.323267326000007,46.042893038000003,1,Recently Disturbed or Modified
810,1393.000000000000000,-123.322726039999964,46.033988083000054,-123.322726039999964,46.033988083000054,1999,1,Beaver Cr,1.019999981000000,1.641526769000000,0,0.000000000000000,0.000000000000000,260,280,260,Nehalem,2051.543289329999880,2.051543289330000,260,-123.323267326000007,46.042893038000003,1,Recently Disturbed or Modified
811,1394.000000000000000,-123.323469378999960,46.020492517000037,-123.323469378999960,46.020492517000037,2002,2,Beaver Cr,1.299999952000000,2.092141923000000,50,38.461539870000003,23.898952290000000,319,368,319,Nehalem,1790.954544299999952,1.790954544300000,319,-123.323049728000001,46.022360591999998,1,Recently Disturbed or Modified
812,1395.000000000000000,-123.328904612999963,46.013540125000077,-123.328904612999963,46.013540125000077,2004,2,Beaver Cr,1.230000019000000,1.979488231000000,94,76.422763040000007,47.487021409999997,319,368,319,Nehalem,1790.954544299999952,1.790954544300000,319,-123.323049728000001,46.022360591999998,1,Recently Disturbed or Modified
813,1396.000000000000000,-123.330931489999955,46.010561473000053,-123.330931489999955,46.010561473000053,2003,2,Beaver Cr,0.699999988000000,1.126537981000000,31,44.285715039999999,27.517935949999998,368,377,368,Nehalem,1448.528137419999894,1.448528137420000,368,-123.332412332999994,46.011123847999997,1,Forest & Woodland
814,1397.000000000000000,-123.332048024999949,46.003024928000059,-123.332048024999949,46.003024928000059,1998,2,Beaver Cr,0.699999988000000,1.126537981000000,0,0.000000000000000,0.000000000000000,368,377,368,Nehalem,1448.528137419999894,1.448528137420000,368,-123.332412332999994,46.011123847999997,1,Forest & Woodland
815,1398.000000000000000,-123.301676121999947,46.031284462000031,-123.301676121999947,46.031284462000031,1998,1,"Nehalem R, Unnamed Trib",0.512600005000000,0.824947692000000,0,0.000000000000000,0.000000000000000,292,338,292,Nehalem,1698.380951169999889,1.698380951170000,292,-123.295181025999995,46.035161719999998,1,Recently Disturbed or Modified
816,1401.000000000000000,-123.288921086999949,46.025401882000040,-123.288921086999949,46.025401882000040,1999,1,Adams Cr,0.168600008000000,0.271334737000000,0,0.000000000000000,0.000000000000000,355,358,355,Nehalem,2132.939392390000194,2.132939392390000,355,-123.287005875999995,46.029661234000002,1,Recently Disturbed or Modified
817,1404.000000000000000,-123.294728262999968,45.997769820000030,-123.294728262999968,45.997769820000030,2007,2,Calvin Cr,1.379999995000000,2.220889192000000,6,4.347826102000000,2.701620603000000,498,440,498,Nehalem,1446.396103069999981,1.446396103070000,498,-123.295555848999996,45.991680572999996,1,Forest & Woodland
818,1404.000000000000000,-123.294728262999968,45.997769820000030,-123.294728262999968,45.997769820000030,2010,2,Calvin Cr,1.379999995000000,2.220889192000000,17,12.318840620000000,7.654591710000000,498,440,498,Nehalem,1446.396103069999981,1.446396103070000,498,-123.295555848999996,45.991680572999996,1,Forest & Woodland
819,1404.000000000000000,-123.294728262999968,45.997769820000030,-123.294728262999968,45.997769820000030,2013,2,Calvin Cr,1.379999995000000,2.220889192000000,0,0.000000000000000,0.000000000000000,498,440,498,Nehalem,1446.396103069999981,1.446396103070000,498,-123.295555848999996,45.991680572999996,1,Forest & Woodland
820,1404.000000000000000,-123.294728262999968,45.997769820000030,-123.294728262999968,45.997769820000030,2016,2,Calvin Cr,1.379999995000000,2.220889192000000,0,0.000000000000000,0.000000000000000,498,440,498,Nehalem,1446.396103069999981,1.446396103070000,498,-123.295555848999996,45.991680572999996,1,Forest & Woodland
821,1406.000000000000000,-123.268472778999978,46.048838144000058,-123.268472778999978,46.048838144000058,2005,1,Ford Cr (Lindgren Cr),0.620100021000000,0.997951768000000,2,3.225286133000000,2.004104871000000,221,225,221,Nehalem,1196.101730549999957,1.196101730550000,221,-123.275060349000000,46.051995302999998,1,Forest & Woodland
822,1407.000000000000000,-123.272990702999948,46.042655535000051,-123.272990702999948,46.042655535000051,2000,1,Ford Cr,0.620100021000000,0.997951768000000,0,0.000000000000000,0.000000000000000,243,267,243,Nehalem,666.396103068000002,0.666396103068000,243,-123.272558747999994,46.043209943999997,1,Forest & Woodland
823,1408.000000000000000,-123.273446855999964,46.032897445000060,-123.273446855999964,46.032897445000060,2005,2,Ford Cr,1.299999952000000,2.092141923000000,2,1.538461595000000,0.955958091000000,298,326,298,Nehalem,771.837661840999999,0.771837661841000,298,-123.273945385999994,46.035032438999998,1,Recently Disturbed or Modified
824,1410.000000000000000,-123.264080771999943,46.010719740000070,-123.264080771999943,46.010719740000070,1999,2,Ford Cr,0.759999990000000,1.223098385000000,2,2.631578980000000,1.635191433000000,412,461,412,Nehalem,1820.954544299999952,1.820954544300000,412,-123.263080560999995,46.024589857999999,1,Recently Disturbed or Modified
825,1410.000000000000000,-123.264080771999943,46.010719740000070,-123.264080771999943,46.010719740000070,2002,2,Ford Cr,0.759999990000000,1.223098385000000,11,14.473684390000001,8.993552879999999,412,461,412,Nehalem,1820.954544299999952,1.820954544300000,412,-123.263080560999995,46.024589857999999,1,Recently Disturbed or Modified
826,1410.000000000000000,-123.264080771999943,46.010719740000070,-123.264080771999943,46.010719740000070,2005,2,Ford Cr,0.280000001000000,0.450615202000000,2,7.142857112000000,4.438376671000000,412,461,412,Nehalem,1820.954544299999952,1.820954544300000,412,-123.263080560999995,46.024589857999999,1,Recently Disturbed or Modified
827,1410.000000000000000,-123.264080771999943,46.010719740000070,-123.264080771999943,46.010719740000070,2008,2,Ford Cr,0.280000001000000,0.450615202000000,4,14.285714219999999,8.876753343000001,412,461,412,Nehalem,1820.954544299999952,1.820954544300000,412,-123.263080560999995,46.024589857999999,1,Recently Disturbed or Modified
828,1410.000000000000000,-123.264080771999943,46.010719740000070,-123.264080771999943,46.010719740000070,2011,2,Ford Cr,0.280000001000000,0.450615202000000,16,57.142856899999998,35.507013370000003,412,461,412,Nehalem,1820.954544299999952,1.820954544300000,412,-123.263080560999995,46.024589857999999,1,Recently Disturbed or Modified
829,1410.000000000000000,-123.264080771999943,46.010719740000070,-123.264080771999943,46.010719740000070,2014,2,Ford Cr,0.280000001000000,0.450615202000000,13,46.428571230000003,28.849448360000000,412,461,412,Nehalem,1820.954544299999952,1.820954544300000,412,-123.263080560999995,46.024589857999999,1,Recently Disturbed or Modified
830,1410.000000000000000,-123.264080771999943,46.010719740000070,-123.264080771999943,46.010719740000070,2017,2,Ford Cr,0.280000001000000,0.450615202000000,3,10.714285670000001,6.657565007000000,412,461,412,Nehalem,1820.954544299999952,1.820954544300000,412,-123.263080560999995,46.024589857999999,1,Recently Disturbed or Modified
831,1411.000000000000000,-123.265924930999972,46.003748988000041,-123.265924930999972,46.003748988000041,2000,2,Ford Cr,0.759999990000000,1.223098385000000,12,15.789473879999999,9.811148597000001,461,460,461,Nehalem,946.690475582999966,0.946690475583000,461,-123.263696046999996,46.009808458000002,1,Agricultural & Developed Vegetation
832,1411.000000000000000,-123.265924930999972,46.003748988000041,-123.265924930999972,46.003748988000041,2003,2,Ford Cr,0.759999990000000,1.223098385000000,48,63.157895529999998,39.244594390000003,461,460,461,Nehalem,946.690475582999966,0.946690475583000,461,-123.263696046999996,46.009808458000002,1,Agricultural & Developed Vegetation
833,1411.000000000000000,-123.265924930999972,46.003748988000041,-123.265924930999972,46.003748988000041,2006,2,Ford Cr,0.280000001000000,0.450615202000000,11,39.285714120000002,24.411071690000000,461,460,461,Nehalem,946.690475582999966,0.946690475583000,461,-123.263696046999996,46.009808458000002,1,Agricultural & Developed Vegetation
834,1413.000000000000000,-123.232121099999972,46.025944089000063,-123.232121099999972,46.025944089000063,2002,1,Messing Cr,0.600000024000000,0.965604038000000,46,76.666663619999994,47.638574579999997,378,470,378,Nehalem,2148.563850800000182,2.148563850800000,378,-123.224725797000005,46.032630455000003,1,Forest & Woodland
835,1418.000000000000000,-123.246721136999952,46.000421321000033,-123.246721136999952,46.000421321000033,2004,2,Messing Cr,0.750000000000000,1.207005000000000,42,56.000000000000000,34.796873249999997,513,527,513,Nehalem,501.837661840999999,0.501837661841000,513,-123.244438254000002,46.003350859000001,1,Recently Disturbed or Modified
836,1420.000000000000000,-123.215001843999971,46.016738085000043,-123.215001843999971,46.016738085000043,2006,1,Lundgren Cr,0.479999989000000,0.772483183000000,0,0.000000000000000,0.000000000000000,466,501,466,Nehalem,1093.675323680000020,1.093675323680000,466,-123.211925961999995,46.021879339999998,0,Recently Disturbed or Modified
837,1420.000000000000000,-123.215001843999971,46.016738085000043,-123.215001843999971,46.016738085000043,2007,1,Lundgren Cr,0.479999989000000,0.772483183000000,0,0.000000000000000,0.000000000000000,466,501,466,Nehalem,1093.675323680000020,1.093675323680000,466,-123.211925961999995,46.021879339999998,0,Recently Disturbed or Modified
838,1420.000000000000000,-123.215001843999971,46.016738085000043,-123.215001843999971,46.016738085000043,2010,1,Lundgren Cr,0.479999989000000,0.772483183000000,0,0.000000000000000,0.000000000000000,466,501,466,Nehalem,1093.675323680000020,1.093675323680000,466,-123.211925961999995,46.021879339999998,0,Recently Disturbed or Modified
839,1420.000000000000000,-123.215001843999971,46.016738085000043,-123.215001843999971,46.016738085000043,2011,1,Lundgren Cr,0.479999989000000,0.772483183000000,0,0.000000000000000,0.000000000000000,466,501,466,Nehalem,1093.675323680000020,1.093675323680000,466,-123.211925961999995,46.021879339999998,0,Recently Disturbed or Modified
840,1420.000000000000000,-123.215001843999971,46.016738085000043,-123.215001843999971,46.016738085000043,2013,1,Lundgren Cr,0.479999989000000,0.772483183000000,0,0.000000000000000,0.000000000000000,466,501,466,Nehalem,1093.675323680000020,1.093675323680000,466,-123.211925961999995,46.021879339999998,0,Recently Disturbed or Modified
841,1420.000000000000000,-123.215001843999971,46.016738085000043,-123.215001843999971,46.016738085000043,2016,1,Lundgren Cr,0.479999989000000,0.772483183000000,1,2.083333380000000,1.294526564000000,466,501,466,Nehalem,1093.675323680000020,1.093675323680000,466,-123.211925961999995,46.021879339999998,0,Recently Disturbed or Modified
842,1420.000000000000000,-123.215001843999971,46.016738085000043,-123.215001843999971,46.016738085000043,2017,1,Lundgren Cr,0.479999989000000,0.772483183000000,0,0.000000000000000,0.000000000000000,466,501,466,Nehalem,1093.675323680000020,1.093675323680000,466,-123.211925961999995,46.021879339999998,0,Recently Disturbed or Modified
843,1421.000000000000000,-123.216440568999985,46.012497197000073,-123.216440568999985,46.012497197000073,2003,2,Lundgren Cr,1.379999995000000,2.220889192000000,36,26.086956610000001,16.209723619999998,501,540,501,Nehalem,1358.528137419999894,1.358528137420000,501,-123.215917004000005,46.013168483000001,0,Recently Disturbed or Modified
844,1422.000000000000000,-123.220979448999969,46.009872423000047,-123.220979448999969,46.009872423000047,1999,2,Lundgren Cr,1.379999995000000,2.220889192000000,0,0.000000000000000,0.000000000000000,501,540,501,Nehalem,1358.528137419999894,1.358528137420000,501,-123.215917004000005,46.013168483000001,0,Recently Disturbed or Modified
845,1425.000000000000000,-123.215893059999985,45.981250020000061,-123.215893059999985,45.981250020000061,2013,3,Battle Cr,0.629999995000000,1.013884192000000,12,19.047619189999999,11.835671260000000,735,734,735,Nehalem,1593.380951169999889,1.593380951170000,735,-123.212587962000001,45.987086269000002,1,Forest & Woodland
846,1426.000000000000000,-123.217506918999959,45.979579321000074,-123.217506918999959,45.979579321000074,1998,3,Battle Cr,1.149999976000000,1.850740962000000,0,0.000000000000000,0.000000000000000,735,734,735,Nehalem,1593.380951169999889,1.593380951170000,735,-123.212587962000001,45.987086269000002,1,Forest & Woodland
847,1428.000000000000000,-123.212612869999987,45.989059206000036,-123.212612869999987,45.989059206000036,2000,2,Johnson Cr,0.362100005000000,0.582742022000000,4,11.046672030000000,6.864100832000000,678,735,678,Nehalem,554.558441227000003,0.554558441227000,678,-123.212109842000004,45.991692692000001,1,Forest & Woodland
848,1439.000000000000000,-123.264494082999988,45.940042913000070,-123.264494082999988,45.940042913000070,1999,1,Little Deer Cr,0.819999993000000,1.319658788000000,2,2.439024412000000,1.515543273000000,1033,1049,1033,Nehalem,1044.852813740000101,1.044852813740000,1033,-123.275972812999996,45.937673687000000,1,Recently Disturbed or Modified
849,1442.000000000000000,-123.279913767999972,45.921081267000034,-123.279913767999972,45.921081267000034,2001,1,Deer Cr,0.860000014000000,1.384032423000000,18,20.930232210000000,13.005475669999999,1236,1210,1236,Nehalem,1940.954544299999952,1.940954544300000,1236,-123.297608070999999,45.915453249999999,1,Recently Disturbed or Modified
850,1449.000000000000000,-123.235809780999944,45.935867993000045,-123.235809780999944,45.935867993000045,2000,2,Deer Cr,1.269999981000000,2.043861769000000,2,1.574803173000000,0.978539757000000,1185,1031,1185,Nehalem,1820.954544299999952,1.820954544300000,1185,-123.232230287999997,45.932327977999996,1,Forest & Woodland
851,1451.000000000000000,-123.246812084999988,45.924813835000066,-123.246812084999988,45.924813835000066,1998,2,Deer Cr,1.501600027000000,2.416584988000000,2,1.331912603000000,0.827614179000000,1253,1281,1253,Nehalem,579.411254969999959,0.579411254970000,1253,-123.251888868999998,45.925457051999999,1,Forest & Woodland
852,1451.000000000000000,-123.246812084999988,45.924813835000066,-123.246812084999988,45.924813835000066,2001,2,Deer Cr,1.501600027000000,2.416584988000000,0,0.000000000000000,0.000000000000000,1253,1281,1253,Nehalem,579.411254969999959,0.579411254970000,1253,-123.251888868999998,45.925457051999999,1,Forest & Woodland
853,1451.000000000000000,-123.246812084999988,45.924813835000066,-123.246812084999988,45.924813835000066,2004,2,Deer Cr,1.501600027000000,2.416584988000000,6,3.995737808000000,2.482842536000000,1253,1281,1253,Nehalem,579.411254969999959,0.579411254970000,1253,-123.251888868999998,45.925457051999999,1,Forest & Woodland
854,1451.000000000000000,-123.246812084999988,45.924813835000066,-123.246812084999988,45.924813835000066,2010,2,Deer Cr,1.501600027000000,2.416584988000000,55,36.627596570000001,22.759389920000000,1253,1281,1253,Nehalem,579.411254969999959,0.579411254970000,1253,-123.251888868999998,45.925457051999999,1,Forest & Woodland
855,1454.000000000000000,-123.160285903999977,45.980373605000068,-123.160285903999977,45.980373605000068,1999,1,Guz Cr,0.730000019000000,1.174818231000000,0,0.000000000000000,0.000000000000000,828,978,828,Nehalem,692.132034355999963,0.692132034356000,828,-123.154810091000002,45.982906782000001,1,Forest & Woodland
856,1454.000000000000000,-123.160285903999977,45.980373605000068,-123.160285903999977,45.980373605000068,2002,1,Guz Cr,0.730000019000000,1.174818231000000,16,21.917807650000000,13.619128119999999,828,978,828,Nehalem,692.132034355999963,0.692132034356000,828,-123.154810091000002,45.982906782000001,1,Forest & Woodland
857,1455.000000000000000,-123.171316487999945,45.964952669000070,-123.171316487999945,45.964952669000070,2003,1,Guz Cr,0.730000019000000,1.174818231000000,32,43.835615290000000,27.238256239999998,978,977,978,Nehalem,2262.792206139999962,2.262792206140000,978,-123.162054896000001,45.980010210000003,1,Recently Disturbed or Modified
858,1458.000000000000000,-123.144492974999991,45.965589130000069,-123.144492974999991,45.965589130000069,2001,2,Cedar Cr,1.240000010000000,1.995581615000000,49,39.516128729999998,24.554245049999999,1041,1040,1041,Nehalem,2186.101730549999957,2.186101730550000,1041,-123.126345518999997,45.972693861000003,1,Recently Disturbed or Modified
859,1460.000000000000000,-123.162338448999947,45.947557882000069,-123.162338448999947,45.947557882000069,1999,2,Oak Ranch Cr,0.930000007000000,1.496686212000000,14,15.053763330000001,9.353998113999999,1199,1190,1199,Nehalem,946.690475582999966,0.946690475583000,1199,-123.155283752000003,45.947599179999997,1,Recently Disturbed or Modified
860,1462.000000000000000,-123.157124592999992,45.946995650000076,-123.157124592999992,45.946995650000076,2005,2,Oak Ranch Cr,0.930000007000000,1.496686212000000,2,2.150537618000000,1.336285445000000,1199,1190,1199,Nehalem,946.690475582999966,0.946690475583000,1199,-123.155283752000003,45.947599179999997,1,Recently Disturbed or Modified
861,1464.000000000000000,-123.117069356999991,45.938228760000072,-123.117069356999991,45.938228760000072,2001,1,Archibald Cr,0.479999989000000,0.772483183000000,0,0.000000000000000,0.000000000000000,1598,1238,1598,Nehalem,4038.305191660000219,4.038305191660000,1598,-123.096821156999994,45.929181882000002,1,Recently Disturbed or Modified
862,1466.000000000000000,-123.128244582999969,45.945547076000025,-123.128244582999969,45.945547076000025,2004,1,Archibald Cr,0.790000021000000,1.271378635000000,1,1.265822750000000,0.786547747000000,1598,1238,1598,Nehalem,4038.305191660000219,4.038305191660000,1598,-123.096821156999994,45.929181882000002,1,Recently Disturbed or Modified
863,1468.000000000000000,-123.088023276999991,45.941933328000061,-123.088023276999991,45.941933328000061,1999,2,Oak Ranch Cr,1.320000052000000,2.124328884000000,4,3.030302910000000,1.882947612000000,1572,1336,1572,Nehalem,2581.614716070000213,2.581614716070000,1572,-123.078519986000003,45.935467240000001,1,Forest & Woodland
864,1468.000000000000000,-123.088023276999991,45.941933328000061,-123.088023276999991,45.941933328000061,2008,2,Oak Ranch Cr,1.320000052000000,2.124328884000000,53,40.151513559999998,24.949055860000001,1572,1336,1572,Nehalem,2581.614716070000213,2.581614716070000,1572,-123.078519986000003,45.935467240000001,1,Forest & Woodland
865,1469.000000000000000,-123.097993326999983,45.947052128000053,-123.097993326999983,45.947052128000053,1998,2,Oak Ranch Cr,1.509999990000000,2.430103385000000,3,1.986754979000000,1.234515379000000,1572,1336,1572,Nehalem,2581.614716070000213,2.581614716070000,1572,-123.078519986000003,45.935467240000001,1,Forest & Woodland
866,1469.000000000000000,-123.097993326999983,45.947052128000053,-123.097993326999983,45.947052128000053,1999,2,Oak Ranch Cr,1.509999990000000,2.430103385000000,5,3.311258299000000,2.057525631000000,1572,1336,1572,Nehalem,2581.614716070000213,2.581614716070000,1572,-123.078519986000003,45.935467240000001,1,Forest & Woodland
867,1469.000000000000000,-123.097993326999983,45.947052128000053,-123.097993326999983,45.947052128000053,2000,2,Oak Ranch Cr,1.509999990000000,2.430103385000000,18,11.920529880000000,7.407092272000000,1572,1336,1572,Nehalem,2581.614716070000213,2.581614716070000,1572,-123.078519986000003,45.935467240000001,1,Forest & Woodland
868,1469.000000000000000,-123.097993326999983,45.947052128000053,-123.097993326999983,45.947052128000053,2001,2,Oak Ranch Cr,1.509999990000000,2.430103385000000,62,41.059602910000002,25.513317820000001,1572,1336,1572,Nehalem,2581.614716070000213,2.581614716070000,1572,-123.078519986000003,45.935467240000001,1,Forest & Woodland
869,1469.000000000000000,-123.097993326999983,45.947052128000053,-123.097993326999983,45.947052128000053,2002,2,Oak Ranch Cr,1.509999990000000,2.430103385000000,80,52.980132779999998,32.920410099999998,1572,1336,1572,Nehalem,2581.614716070000213,2.581614716070000,1572,-123.078519986000003,45.935467240000001,1,Forest & Woodland
870,1469.000000000000000,-123.097993326999983,45.947052128000053,-123.097993326999983,45.947052128000053,2003,2,Oak Ranch Cr,1.509999990000000,2.430103385000000,92,60.927152700000001,37.858471610000002,1572,1336,1572,Nehalem,2581.614716070000213,2.581614716070000,1572,-123.078519986000003,45.935467240000001,1,Forest & Woodland
871,1469.000000000000000,-123.097993326999983,45.947052128000053,-123.097993326999983,45.947052128000053,2004,2,Oak Ranch Cr,1.509999990000000,2.430103385000000,88,58.278146059999997,36.212451110000003,1572,1336,1572,Nehalem,2581.614716070000213,2.581614716070000,1572,-123.078519986000003,45.935467240000001,1,Forest & Woodland
872,1469.000000000000000,-123.097993326999983,45.947052128000053,-123.097993326999983,45.947052128000053,2005,2,Oak Ranch Cr,1.320000052000000,2.124328884000000,48,36.363634920000003,22.595371340000000,1572,1336,1572,Nehalem,2581.614716070000213,2.581614716070000,1572,-123.078519986000003,45.935467240000001,1,Forest & Woodland
873,1469.000000000000000,-123.097993326999983,45.947052128000053,-123.097993326999983,45.947052128000053,2006,2,Oak Ranch Cr,1.320000052000000,2.124328884000000,34,25.757574730000002,16.005054699999999,1572,1336,1572,Nehalem,2581.614716070000213,2.581614716070000,1572,-123.078519986000003,45.935467240000001,1,Forest & Woodland
874,1470.000000000000000,-123.101904762999993,45.948111808000078,-123.101904762999993,45.948111808000078,2000,2,Oak Ranch Cr,1.509999990000000,2.430103385000000,18,11.920529880000000,7.407092272000000,1572,1336,1572,Nehalem,2581.614716070000213,2.581614716070000,1572,-123.078519986000003,45.935467240000001,1,Forest & Woodland
875,1470.000000000000000,-123.101904762999993,45.948111808000078,-123.101904762999993,45.948111808000078,2003,2,Oak Ranch Cr,1.509999990000000,2.430103385000000,92,60.927152700000001,37.858471610000002,1572,1336,1572,Nehalem,2581.614716070000213,2.581614716070000,1572,-123.078519986000003,45.935467240000001,1,Forest & Woodland
876,1470.000000000000000,-123.101904762999993,45.948111808000078,-123.101904762999993,45.948111808000078,2006,2,Oak Ranch Cr,1.509999990000000,2.430103385000000,50,33.112582990000000,20.575256310000000,1572,1336,1572,Nehalem,2581.614716070000213,2.581614716070000,1572,-123.078519986000003,45.935467240000001,1,Forest & Woodland
877,1472.000000000000000,-123.121215444999962,45.949176353000041,-123.121215444999962,45.949176353000041,2000,2,Oak Ranch Cr,1.509999990000000,2.430103385000000,18,11.920529880000000,7.407092272000000,1288,1267,1288,Nehalem,157.279220613999996,0.157279220614000,1288,-123.120848842000001,45.949036286999998,1,Forest & Woodland
878,1474.000000000000000,-123.074918484999955,45.932634725000071,-123.074918484999955,45.932634725000071,1999,2,Oak Ranch Cr,0.964100003000000,1.551564699000000,1,1.037236798000000,0.644510668000000,1671,1601,1671,Nehalem,602.132034355999963,0.602132034356000,1671,-123.071401257999995,45.929041118999997,1,Forest & Woodland
879,1474.000000000000000,-123.074918484999955,45.932634725000071,-123.074918484999955,45.932634725000071,2002,2,Oak Ranch Cr,0.964100003000000,1.551564699000000,51,52.899076680000000,32.870044040000003,1671,1601,1671,Nehalem,602.132034355999963,0.602132034356000,1671,-123.071401257999995,45.929041118999997,1,Forest & Woodland
880,1474.000000000000000,-123.074918484999955,45.932634725000071,-123.074918484999955,45.932634725000071,2005,2,Oak Ranch Cr,0.964100003000000,1.551564699000000,32,33.191577530000004,20.624341359999999,1671,1601,1671,Nehalem,602.132034355999963,0.602132034356000,1671,-123.071401257999995,45.929041118999997,1,Forest & Woodland
881,1474.000000000000000,-123.074918484999955,45.932634725000071,-123.074918484999955,45.932634725000071,2008,2,Oak Ranch Cr,0.964100003000000,1.551564699000000,75,77.792759829999994,48.338300060000002,1671,1601,1671,Nehalem,602.132034355999963,0.602132034356000,1671,-123.071401257999995,45.929041118999997,1,Forest & Woodland
882,1474.000000000000000,-123.074918484999955,45.932634725000071,-123.074918484999955,45.932634725000071,2011,2,Oak Ranch Cr,0.964100003000000,1.551564699000000,50,51.861839879999998,32.225533380000002,1671,1601,1671,Nehalem,602.132034355999963,0.602132034356000,1671,-123.071401257999995,45.929041118999997,1,Forest & Woodland
